user,month,genre,pct
Gabi,2022-01,Pop,0.33085500249665667
Gabi,2022-02,Pop,0.31266739073930583
Gabi,2022-03,Pop,0.3225760978933534
Gabi,2022-04,Pop,0.32878217596729614
Gabi,2022-05,Pop,0.33829979032989027
Gabi,2022-06,Pop,0.318124657583116
Gabi,2022-07,Pop,0.2624030855615609
Gabi,2022-08,Pop,0.23460222082335572
Gabi,2022-09,Pop,0.21677913988520695
Gabi,2022-10,Pop,0.21366005237390748
Gabi,2022-11,Pop,0.1902578770801634
Gabi,2022-12,Pop,0.19693024527559122
Gabi,2023-01,Pop,0.19998643743382305
Gabi,2023-02,Pop,0.1810508312883601
Gabi,2023-03,Pop,0.17699335906435665
Gabi,2023-04,Pop,0.21371911814360808
Gabi,2023-05,Pop,0.22120290869312498
Gabi,2023-06,Pop,0.2157014297671945
Gabi,2023-07,Pop,0.21243530289187018
Gabi,2023-08,Pop,0.21174383814396514
Gabi,2023-09,Pop,0.21239107515504607
Gabi,2023-10,Pop,0.19645299928694568
Gabi,2023-11,Pop,0.22681323867121186
Gabi,2023-12,Pop,0.27429551390828294
Gabi,2024-01,Pop,0.29374236600770604
Gabi,2024-02,Pop,0.3011362732103117
Gabi,2024-03,Pop,0.303353255713336
Gabi,2024-04,Pop,0.3059459971942383
Gabi,2024-05,Pop,0.28936709238249475
Gabi,2024-06,Pop,0.24052231334724872
Gabi,2024-07,Pop,0.20706514317046934
Gabi,2024-08,Pop,0.19744979588875422
Gabi,2024-09,Pop,0.19187201137546087
Gabi,2024-10,Pop,0.2013171696079711
Gabi,2024-11,Pop,0.20189909300427136
Gabi,2024-12,Pop,0.2294482312902808
Gabi,2025-01,Pop,0.2289989883921912
Gabi,2025-02,Pop,0.25131955543349604
Gabi,2025-03,Pop,0.2353631677174747
Gabi,2025-04,Pop,0.24676401368149667
Gabi,2025-05,Pop,0.24596926402736818
Gabi,2025-06,Pop,0.281645332018436
Gabi,2025-07,Pop,0.28853332285563277
Gabi,2025-08,Pop,0.28959424414453716
Gabi,2025-09,Pop,0.2633252805215451
Gabi,2025-10,Pop,0.25269145034687357
Gabi,2025-11,Pop,0.23898975043424162
Gabi,2025-12,Pop,0.25890939933212814
Gabi,2026-01,Pop,0.28091464983126496
Gabi,2026-02,Pop,0.29336356637509364
Gabi,2026-03,Pop,0.2689694805900269
Gabi,2026-04,Pop,0.2557781286260004
Gabi,2026-05,Pop,0.2510538896387207
Maribel,2023-07,Pop,0.22477395911368597
Maribel,2023-08,Pop,0.2733962754741273
Maribel,2023-09,Pop,0.355140897577735
Maribel,2023-10,Pop,0.31600976591985525
Maribel,2023-11,Pop,0.2949085626741937
Maribel,2023-12,Pop,0.2519310285523116
Maribel,2024-01,Pop,0.2840805449352992
Maribel,2024-02,Pop,0.2762141392092172
Maribel,2024-03,Pop,0.3434935051678054
Maribel,2024-04,Pop,0.3707929563892189
Maribel,2024-05,Pop,0.30843110040701016
Maribel,2024-06,Pop,0.26584897907319555
Maribel,2024-07,Pop,0.29725143400934867
Maribel,2024-08,Pop,0.3814422224373791
Maribel,2024-09,Pop,0.3814421351850623
Maribel,2024-10,Pop,0.3450858780461595
Maribel,2024-11,Pop,0.45036318156022953
Maribel,2024-12,Pop,0.41315677818833446
Maribel,2025-01,Pop,0.40944931290269393
Maribel,2025-02,Pop,0.2582132527747781
Maribel,2025-03,Pop,0.27309271848693584
Ashanti,2015-08,Rock,0.37935379897714516
Ashanti,2017-05,Rock,0.41005314196625803
Ashanti,2017-06,Rock,0.38533441477487407
Ashanti,2017-07,Rock,0.2771427348198588
Ashanti,2017-08,Rock,0.19337546545099227
Ashanti,2017-09,Rock,0.19112991656477987
Ashanti,2017-10,Rock,0.2562470395999546
Ashanti,2017-11,Rock,0.31638922391738816
Ashanti,2017-12,Rock,0.29712981046114434
Ashanti,2018-01,Rock,0.3062018076463959
Ashanti,2018-02,Rock,0.25939135477259045
Ashanti,2018-03,Rock,0.266659880730907
Ashanti,2018-04,Rock,0.19966367485859973
Ashanti,2018-05,Rock,0.14083052331609366
Ashanti,2018-06,Rock,0.28661727396130426
Ashanti,2018-07,Rock,0.3829025835048909
Ashanti,2018-08,Rock,0.544557774212212
Ashanti,2018-09,Rock,0.5345067899333303
Ashanti,2018-10,Rock,0.5214732124712814
Ashanti,2018-11,Rock,0.48560277976641036
Ashanti,2018-12,Rock,0.4141973655567736
Ashanti,2019-01,Rock,0.37708461398799553
Ashanti,2019-02,Rock,0.3612987779812314
Ashanti,2019-03,Rock,0.34903563383601904
Ashanti,2019-04,Rock,0.29630810544200814
Ashanti,2019-05,Rock,0.18413366485377214
Ashanti,2019-06,Rock,0.1611664363395979
Ashanti,2019-07,Rock,0.14427670365028447
Ashanti,2019-08,Rock,0.18742525882479066
Ashanti,2019-09,Rock,0.1650551017859635
Ashanti,2019-10,Rock,0.16308684662454845
Ashanti,2019-11,Rock,0.13858985565031237
Ashanti,2019-12,Rock,0.17142351470750425
Ashanti,2020-01,Rock,0.21343769171390048
Ashanti,2020-02,Rock,0.23963329270629177
Ashanti,2020-03,Rock,0.1865060177812838
Ashanti,2020-04,Rock,0.15894800209272883
Ashanti,2020-05,Rock,0.14019879107656655
Ashanti,2020-06,Rock,0.15009660772601555
Ashanti,2020-07,Rock,0.14306529799927856
Ashanti,2020-08,Rock,0.13231936610230394
Ashanti,2020-09,Rock,0.15028589041193174
Ashanti,2020-10,Rock,0.2144849997335666
Ashanti,2020-11,Rock,0.24659724262341556
Ashanti,2020-12,Rock,0.21128178327754454
Ashanti,2021-01,Rock,0.1423204187094687
Ashanti,2021-02,Rock,0.09685284432939216
Ashanti,2021-03,Rock,0.11728921384103264
Ashanti,2021-04,Rock,0.12874166801459483
Ashanti,2021-05,Rock,0.13685454182392556
Ashanti,2021-06,Rock,0.10425982526232484
Ashanti,2021-07,Rock,0.08714115839060853
Ashanti,2021-08,Rock,0.0709373642020746
Ashanti,2021-09,Rock,0.0521520101768895
Ashanti,2021-10,Rock,0.06753998158256301
Ashanti,2021-11,Rock,0.10809594448702797
Ashanti,2021-12,Rock,0.14974164245772834
Ashanti,2022-01,Rock,0.15908408879212885
Ashanti,2022-02,Rock,0.11833585997606859
Ashanti,2022-03,Rock,0.09368634721708484
Ashanti,2022-04,Rock,0.10510762875599496
Ashanti,2022-05,Rock,0.12185055577308239
Ashanti,2022-06,Rock,0.15215730652184212
Ashanti,2022-07,Rock,0.1825099750422611
Ashanti,2022-08,Rock,0.20193647177872778
Ashanti,2022-09,Rock,0.21403856408910113
Ashanti,2022-10,Rock,0.1416120441526986
Ashanti,2022-11,Rock,0.12897188962987743
Ashanti,2022-12,Rock,0.13818646349412997
